SMILES,Y_ld50_zhu,source
C=Cc1ccc(C)cc1,1.719,tdc
CCCCC(C)C(O)C#CC1CCC(=O)C1CC=CCCCC(=O)OC,3.03,tdc
CCCCCCOC(=O)CC#N,1.42,tdc
CCOC(=O)CI,3.631,tdc
CN(Sc1ccc(F)cc1)C(=O)Oc1cccc2c1OC(C)(C)C2,4.143,tdc
Cn1c(=O)n(-c2ccccc2)c2nc(Cl)ccc21,2.171,tdc
CCOC(=O)CS,2.829,tdc
CN(C)CCOc1ccc(C(=C(CCCl)c2ccccc2)c2ccccc2)cc1,2.378,tdc
CN(Sc1ccc([N+](=O)[O-])cc1)C(=O)Oc1cccc2c1OC(C)(C)C2,4.175,tdc
O=C1CC2CC1C1CCCC21,2.345,tdc
c1ccc(-n2cncn2)cc1,2.333,tdc
CC(C)C(=O)c1c(C(C)C)nn2ccccc12,2.235,tdc
CC1N=C(N)CC1c1ccccc1,2.6180000000000003,tdc
O=C(O)CNC(=O)c1ccc(Cl)cc1,1.981,tdc
O=C(O)COC(=O)Cc1ccccc1Nc1c(Cl)cccc1Cl,3.435,tdc
O=[N+]([O-])OCC(O)CO[N+](=O)[O-],2.233,tdc
CCC(C)(C#N)N=NC(C)(C#N)CC,2.292,tdc
COP(=S)(OC)OC1CCCCC1,1.888,tdc
O=c1oc2ccccc2c(O)c1C1CC(c2ccc(OCc3ccc(C(F)(F)F)cc3)cc2)Cc2ccccc21,6.336,tdc
OCCI,3.536,tdc
C=CC(=O)OC1C=CC2C3C=CC(C3)C12,1.265,tdc
CC[N+]1(C)CCCC(OC(=O)C([O-])(c2ccccc2)c2ccccc2)C1,2.619,tdc
CC=CC(C)=O,1.42,tdc
CN1c2c(oc(=O)n(-c3ccccn3)c2=O)-c2ccccc2S1(=O)=O,2.397,tdc
Cc1ccc(C)[nH]1,3.208,tdc
O=c1[nH]c2c(Cl)c(Cl)c(Cl)cc2o1,2.377,tdc
COP(=O)(Oc1ccc([N+](=O)[O-])c(Cl)c1)SC,3.474,tdc
FC(F)(F)c1cccc(Nc2ccccc2-c2nnn[nH]2)c1,2.827,tdc
Cc1cccc(I)c1,1.978,tdc
CCCOP(C)(=O)SCCC,5.214,tdc
CNS(=O)(=O)OCC(=O)N1CCCCCC1,2.089,tdc
N=C(N)NCCCCCCCCNCCCCCCCCNC(=N)N,3.074,tdc
CC(C)(C)C(=O)CCl,2.389,tdc
CCCOP(=O)(CC)SCCC,5.0680000000000005,tdc
CCN(CCNC(=O)SCC(C)C)C(=O)SCC(C)C,2.073,tdc
N#Cc1cccc(C#N)c1,2.173,tdc
C#CCOC(C)=O,2.594,tdc
CCCSP(=O)(CC)OC,4.863,tdc
CCOP(=S)(Cl)OC(C)C,2.678,tdc
O=[N+]([O-])c1nccn1CC(O)CO,1.567,tdc
CC1(C)COCN1,2.027,tdc
CCCOP(=O)(CC)SC,4.67,tdc
CCCOC(N)=O,1.74,tdc
ClC1=C(Cl)C2(Cl)C3CCC4C(CCC3C1(Cl)C2(Cl)Cl)C1(Cl)C(Cl)=C(Cl)C4(Cl)C1(Cl)Cl,1.4169999999999998,tdc
C=CSC=C,2.705,tdc
CCCCOP(=O)(CC)SC,4.761,tdc
CCCOCCN(C(=O)CCl)c1c(CC)cccc1CC,2.152,tdc
CN(C)P(=S)(c1ccccc1)n1ccnc1,2.224,tdc
CC(C)=NN=C(C)C,2.424,tdc
CCCCSC(=Nc1cccnc1)SCc1ccc(C(C)(C)C)cc1,2.14,tdc
CCCP(=O)(OC)SC,3.828,tdc
O=C(O)c1cccc2c(Cl)ccc(C(=O)O)c12,1.855,tdc
CCCCP(=O)(OC)SC,3.545,tdc
Clc1ccc2nsnc2c1NC1=NCCN1,2.6260000000000003,tdc
N#CCNCC#N,2.127,tdc
CC(C)COC(=O)C(C)Oc1ccc(Oc2ccc(Cl)cc2)cc1,2.6830000000000003,tdc
CCSP(=O)(CC)OC,4.23,tdc
CN(C)C(=N)Nc1cccc(Cl)c1,2.597,tdc
O=[N+]([O-])OCCO[N+](=O)[O-],2.519,tdc
CC(CCl)OP(=O)(OC(C)CCl)OC(C)CCl,2.339,tdc
CON=C(C)C(=NOC(=O)N(C)Sc1ccc(C(C)(C)C)cc1)C(=O)N(C)C,4.134,tdc
COP(=S)(OC)SCn1ncccc1=O,4.881,tdc
N#CSCCSC#N,3.46,tdc
Cc1c(Cl)cccc1Nc1ccccc1C(=O)O,3.0660000000000003,tdc
CCCCCCC=NO,2.092,tdc
CCOP(=S)(OCC)SCn1ncccc1=O,5.071000000000001,tdc
CON=C(C)C(=NOC(=O)N(C)SSC(C)(C)C)C(=O)N(C)C,4.261,tdc
CC(C)OP(=S)(OC(C)C)SCn1ncccc1=O,3.809,tdc
Cc1ccc(C)c(C#N)c1,1.641,tdc
CON=C(C)C(=NOC(=O)N(C)SN(C)C(=O)ON=C(C)SC)C(=O)N(C)C,4.263,tdc
N#CCCCCCCC#N,2.958,tdc
O=C(NN1CCCC1)NS(=O)(=O)c1ccc(Cl)cc1,1.87,tdc
CON=C(C)C(=NOC(=O)N(C)SN(C)C(=O)Oc1cccc2ccccc12)C(=O)N(C)C,3.4730000000000003,tdc
COP(=S)(OC)SCn1nc(C)ccc1=O,4.506,tdc
O=[N+]([O-])c1ccc(Oc2c(F)cc(Cl)cc2Cl)cc1,2.019,tdc
Cc1nccn1Cc1ccccc1,2.236,tdc
CCOP(=S)(OCC)SCn1nc(C)ccc1=O,3.836,tdc
CN(C)C(=O)N(C)C,2.165,tdc
CON=C(C)C(=NOC(=O)N(C)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2)C(=O)N(C)C,4.695,tdc
Cc1ccc(=O)n(CSP(=S)(OC(C)C)OC(C)C)n1,3.337,tdc
Cc1cc(Cl)ccc1OC(C)C(=O)N(C)C,2.48,tdc
CON=C(C)C(=NOC(=O)N(C)SN(C)C(=O)ON=C(C(=O)N(C)C)C(C)=NOC)C(=O)N(C)C,4.313,tdc
Oc1ccc2ccccc2c1Cl,1.888,tdc
CCC(=O)Nc1ncc(Cl)s1,2.781,tdc
CCCOCN(C(=O)CCl)c1c(C)cccc1OCC,2.155,tdc
CCOP(=O)(OCC)SCn1nc(C)ccc1=O,4.6530000000000005,tdc
Nc1ccc(Cl)c([N+](=O)[O-])c1,2.635,tdc
CCc1ccc(=O)n(CSP(=S)(OC)OC)n1,3.992,tdc
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc2c1OCO2,2.514,tdc
O=C1C=CC(=NCl)C=C1,3.151,tdc
OCc1cccc(Oc2ccccc2)c1,2.127,tdc
CC(=O)OC(C(=O)NC(N)=O)c1ccccc1,2.051,tdc
CCCCOc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,2.73,tdc
CCOC(=O)CC(=O)CCl,2.915,tdc
CCOP(=S)(OCC)SCn1nc(CC)ccc1=O,4.235,tdc
CCOC(=O)C=C(C)C,1.043,tdc
CCOC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(Cl)cc(OC)n1,2.005,tdc
CN(C)CCOCCOC(=O)C1(c2ccccc2)CCCC1,2.381,tdc
COP(=S)(OC)SCn1nc(-c2ccccc2)ccc1=O,1.261,tdc
C=C(C)C(=O)OCCN(CCOC(=O)C(=C)C)CCOC(=O)C(=C)C,1.5,tdc
CC(C)C1NC(=O)c2ccccc2O1,2.014,tdc
CCOP(=S)(OCC)SCn1nc(-c2ccccc2)ccc1=O,2.824,tdc
S=c1[nH]c(=S)[nH]c(=S)[nH]1,1.271,tdc
CC(C)OP(=S)(OC(C)C)SCn1nc(-c2ccccc2)ccc1=O,1.202,tdc
CCCCCCC1C(=O)OC(C)C(NC(=O)c2cccc(NC=O)c2O)C(=O)OC(C)C1OC(=O)CC(C)C,2.572,tdc
CN(CC=CC#CC(C)(C)C)Cc1cccc2ccccc12,1.862,tdc
O=C(OCC(O)C1COc2ccccc2O1)N1CCOCC1,2.314,tdc
CC(C)CNC(=O)OCC(O)C1COc2ccccc2O1,2.294,tdc
CC(C)OP(=S)(OC(C)C)SCn1nc(Cl)ccc1=O,3.274,tdc
C=CCn1c(N)cc(=O)n(CC)c1=O,1.929,tdc
CC(=O)OC(C)OC(=O)C(C)c1ccc(-c2ccccc2)c(F)c1,3.699,tdc
Cc1ccc(-c2ccccc2)cc1,1.816,tdc
CCCCNC(=O)OCC(O)C1COc2ccccc2O1,2.294,tdc
COP(=S)(OC)SCn1nc(Br)ccc1=O,4.964,tdc
CC(C)NC(=O)OCC(O)C1COc2ccccc2O1,2.273,tdc
Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl,3.472,tdc
CCOP(=S)(OCC)SCn1nc(Br)ccc1=O,4.095,tdc
NC1=NCC(CN2CCN(c3ccccc3)CC2)O1,2.656,tdc
CCCNC(=O)OCC(O)C1COc2ccccc2O1,2.273,tdc
ClP(Cl)c1ccccc1,2.952,tdc
CN(C)S(=O)(=O)CCNC(=O)NCCCl,3.712,tdc
COP(=S)(OC)SCn1nc(Cl)c(C)cc1=O,3.685,tdc
CCN(CC)S(=O)(=O)CCNC(=O)N(CCCl)N=O,3.72,tdc
CCOP(=S)(OCC)SCn1nc(Cl)c(C)cc1=O,3.5810000000000004,tdc
Cn1c(=O)c2c(ncn2CC(=O)O)n(C)c1=O,2.423,tdc
O=C(NC1CC1)OCC(O)C1COc2ccccc2O1,2.27,tdc
Cc1cc(=O)n(CSP(=S)(OC(C)C)OC(C)C)nc1Cl,3.528,tdc
CCCSC(=O)Cl,2.089,tdc
N#CC(C#N)=C(C#N)C#N,4.409,tdc
NS(=O)(=O)CCNC(=O)N(CCCl)N=O,3.811,tdc
CCOC(=S)c1ccc(Cl)cc1,2.305,tdc
CCOP(=O)(OCC)SCn1nc(Cl)c(C)cc1=O,4.083,tdc
O=NN(CCCl)C(=O)NCCS(=O)(=O)N1CCCCC1,3.417,tdc
CSP(=O)(SC)SC,3.798,tdc
C=CCOCC(CC)(CO)COCC=C,1.518,tdc
CCc1ncc(C)nc1C,2.475,tdc
CCOP(=O)(OCC)SCn1ncccc1=O,5.143,tdc
CNS(=O)(=O)CCNC(=O)N(CCCl)N=O,3.834,tdc
CC(C)(C)c1cc(C2C(=O)c3ccccc3C2=O)cc(C(C)(C)C)c1,3.237,tdc
CCCN(CCC)S(=O)(=O)CCNC(=O)N(CCCl)N=O,3.137,tdc
COc1ccc2c(c1)OC(C)(C)C(c1ccccc1)C2c1ccc(OCCN2CCCC2)cc1,2.359,tdc
O=NN(CCCl)C(=O)NCCS(=O)(=O)NCc1ccccc1,3.145,tdc
NC(=O)CBr,3.14,tdc
O=C(Cc1ccc(-c2ccccc2)cc1)Nc1ccccn1,2.191,tdc
C=CCNC(=O)OCC(O)C1COc2ccccc2O1,2.27,tdc
ClCCOCCC(OCCCl)OCCCl,2.595,tdc
CN(CCO)S(=O)(=O)CCNC(=O)N(CCCl)N=O,3.5460000000000003,tdc
CNC(=O)Oc1ccccc1OC(CCl)OC,3.865,tdc
O=NN1CN(N=O)CN(N=O)C1,3.037,tdc
CC[N+](C)(C)CCC(C(N)=O)(c1ccccc1)c1ccccc1,2.363,tdc
CN(C)S(=O)(=O)CCCCCNC(=O)N(CCCl)N=O,3.119,tdc
CNCCC#N,1.571,tdc
NCCNCCNCc1ccccc1O,1.959,tdc
CCCCCCC(C)N,3.007,tdc
CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)N=S(C)C)cc1[N+](=O)[O-],2.3080000000000003,tdc
CN(C)S(=O)(=O)CCCCNC(=O)N(CCCl)N=O,3.1,tdc
CS(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(C(N)=O)CC1)c1ccccc1S2,2.659,tdc
O=S1(=O)CCC(Br)C1,2.967,tdc
CC(C)COC(=O)CCCOc1ccc(Cl)cc1Cl,3.007,tdc
CCCN(CC)S(=O)(=O)CCNC(=O)N(CCCl)N=O,3.119,tdc
O=[N+]([O-])OCCOCCO[N+](=O)[O-],2.416,tdc
CCC(SC(C)=NOC(=O)NC)C(N)=O,4.218999999999999,tdc
Clc1ccc(N=Nc2ccc(Cl)c(Cl)c2)cc1Cl,1.806,tdc
NC1CCCCC1N,1.399,tdc
O=C(O)c1c(O)cccc1C=NOCc1ccc(Cl)cc1,2.475,tdc
CCN(CC)C(=S)NN=Cc1ccc([N+](=O)[O-])o1,2.557,tdc
CNC(=O)ON=C(C)SC(C)C(N)=O,3.964,tdc
CNc1snc2ccccc12,2.613,tdc
O=C(Nc1ccc([N+](=O)[O-])cc1)OCc1cccnc1,4.29,tdc
BrCc1cccc(Oc2ccccc2)c1,2.0540000000000003,tdc
Cc1cc(O)c(C)c(C)c1O,1.6769999999999998,tdc
CNC(=O)ON=C(C)SCC(N)=O,3.559,tdc
O=[N+]([O-])c1ccc(C=NNC(=S)N2CCCCC2)o1,2.576,tdc
CNC(=O)ON=C(C)SCC(=O)N(C)C,4.377,tdc
O=[N+]([O-])c1ccc(C=NNC(=S)N2CCCC2)o1,2.5540000000000003,tdc
O=C(O)c1ccccc1Nc1c(Cl)cc(Cl)c2ccccc12,1.592,tdc
O=P(O)(O)Oc1ccccc1,1.881,tdc
Cc1ncc(CS)c(CO)c1O,2.154,tdc
CN(C)C(=S)NN=Cc1ccc([N+](=O)[O-])o1,2.509,tdc
CNC(=O)ON=C(C)SCC(=O)N1CCCC1,4.023,tdc
O=C(Nc1ccccc1)Nc1cnns1,1.615,tdc
CN1CCN(C(=O)NN=Cc2ccc([N+](=O)[O-])o2)CC1,2.574,tdc
CNC(=O)ON=C(SCC(N)=O)C(C)(C)C,4.544,tdc
FC1(F)C(Cl)=C(Cl)C(F)(F)C1(F)F,2.942,tdc
N#Cc1cccc([N+](=O)[O-])c1C#N,2.088,tdc
CCCCN(CCCC)C(=O)SCc1ccccc1,1.6980000000000002,tdc
CCOC(=O)Cc1ccc(-c2ccccc2)cc1,2.795,tdc
CN(C)CCNC(=O)C(C)(C)Oc1ccc(Cl)cc1,3.341,tdc
Oc1ccc(C2=CCCCC2)cc1,1.789,tdc
CC(=NO)C(C)(O)C#Cc1ccccc1,1.813,tdc
CC(=Nc1c(I)cc(I)c(C(=O)NCC(C)C(=O)O)c1I)N1CCOCC1,1.676,tdc
CCC(C)(C)C1CCC(C2=C(O)C(=O)c3ccccc3C2=O)CC1,2.213,tdc
CCOP(=O)(OCC)Oc1ccc(S(C)(=O)=O)c(C)c1,4.598,tdc
CC(C)(OO)c1cccc(C(C)(C)OO)c1,2.1790000000000003,tdc
Cc1cc(O)ccc1S(C)=O,1.6869999999999998,tdc
CCC(=CC(=NO)C(N)=O)C(C)[N+](=O)[O-],2.519,tdc
CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21,1.278,tdc
CCCNC(=O)C(C)Nc1ccc(OCC)cc1,1.921,tdc
CON=Cc1ccc(OCC(O)(Cn2cncn2)C(C)(C)C)cc1,2.557,tdc
N#CSC=CSC#N,3.266,tdc
O=C=Nc1ccc(Cc2ccc(N=C=O)cc2N=C=O)cc1,1.163,tdc
CCC(C)(C)c1ccc(OCCCCN)c(C(C)(C)CC)c1,2.582,tdc
CCCCCCCCCCCCCCCCCC(O)c1ccc(C(=O)O)c(Cl)c1,1.929,tdc
ClC1=C(Cl)C2(Cl)C3CC(Cl)CC3C1(Cl)C2(Cl)Cl,1.875,tdc
ON=CC(O)(C#Cc1ccccc1)c1ccccc1,1.4580000000000002,tdc
c1ccc2c(c1)OCCOCCOc1ccccc1OCCOCCO2,2.142,tdc
CC(C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,2.196,tdc
CCCC(CCC)C(C)NC(=O)CC,2.454,tdc
CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1,1.857,tdc
CC(C)CNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,2.422,tdc
CCN(CC)CCNC(=O)C(C)(C)Oc1ccc(Cl)cc1,3.018,tdc
CCOC(=O)c1cc2c(ccc3ccccc32)oc1=O,2.23,tdc
COC(=O)C=C(C)N,1.816,tdc
Cc1ncc(CO)c(C=NNC(=O)c2ccncc2)c1O,1.758,tdc
C=C(C)C(=O)OCCSCC,1.372,tdc
Nc1nc2ccc(Cl)cc2o1,2.873,tdc
OC1CCN(c2ccc(-c3ccc(Cl)cc3Cl)nn2)CC1,3.034,tdc
CC(Cc1ccccc1)C(=O)C(C)Cc1ccccc1,2.001,tdc
Cc1ccn(C(=O)NCCCCCCCl)n1,1.6669999999999998,tdc
COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC2CCCCO2)C1OC,3.46,tdc
O=C(Oc1ccccc1)n1c(C(F)(F)F)nc2cc(Cl)c(Cl)cc21,3.194,tdc
CCN(N=O)C(=O)NC(C)=O,2.461,tdc
CNC(=O)Oc1ccc(NC(C)=O)cc1,2.419,tdc
CNC(=O)ON=C1SC(C)(C)SC1C,5.361000000000001,tdc
COP(C)(=O)OC,1.179,tdc
CC(=CC(O)(C(F)(F)F)C(F)(F)F)CC(O)(C(F)(F)F)C(F)(F)F,4.334,tdc
Cc1cc(O)ccc1S(C)(=O)=O,1.425,tdc
CCCC(=O)N(C)C(=O)ON=C1CSCCS1,2.14,tdc
CNC(=O)CCS,2.213,tdc
CC1(C)CC(NCC(=O)NC2CC(C)(C)NC(C)(C)C2)CC(C)(C)N1,1.841,tdc
Cc1cccc(C)c1NC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1O,2.335,tdc
CCOP(=O)(NC(=S)Nc1ccccc1NC(=O)NS(=O)(=O)c1ccc(C)cc1)OCC,3.596,tdc
CC(C)=CC1C(C(=O)Cl)C1(C)C,2.669,tdc
CC(CC(=O)O)c1ccc(-c2ccccc2F)cc1,2.68,tdc
Cc1cccc(Cl)c1NC(=O)C=C1SCC(=O)N1C,2.342,tdc
FCCBr,4.405,tdc
CCOC(=O)c1ccc([N+]([O-])=Cc2ccc(N(CC)CC)cc2)cc1,2.833,tdc
C#CCN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,1.725,tdc
COC(=O)c1c(Cl)c(Cl)c(C(=O)N(C)OC)c(Cl)c1Cl,2.489,tdc
O=S(=O)(F)CCCl,3.467,tdc
CCOC(=O)C(CC)(C(=O)OCCN(CC)CC)c1ccccc1,1.957,tdc
N#CC=CC#N,2.772,tdc
N#Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1,2.49,tdc
C#CCN1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21,2.562,tdc
[O-][N+]1=NC2CC1C1C2C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl,5.136,tdc
CC(C=CC=C(C)C(=O)OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)=CC=CC=C(C)C=CC=C(C)C(=O)OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,2.49,tdc
C=COCCCCCCCCCC,1.67,tdc
O=C(c1cc(O)c(O)c(O)c1)c1ccc(O)c(O)c1O,2.291,tdc
CC(C(=O)O)c1ccc2c(c1)Cc1cccnc1O2,3.632,tdc
CC(C1CC1)C(O)(Cn1cncn1)c1ccc(Cl)cc1,2.456,tdc
CCCCCCCCCCCCSC#N,2.26,tdc
NP(=S)(N1CC1)N1CC1,3.393,tdc
CC(Oc1ccc2ccccc2c1)C(=O)Nc1ccccc1,1.288,tdc
Cc1ccccc1Oc1cccnn1,1.78,tdc
CCOC(=O)C(CC)(CC(=O)OCCN(CC)CC)c1ccccc1,3.339,tdc
NC1CC1,2.108,tdc
N#CC1CCCCC1,3.135,tdc
NC(=O)Cc1c([O-])on[n+]1Cc1ccccc1,1.719,tdc
O=[N+]([O-])C=C1SCCN1Cc1ccccc1,2.373,tdc
O=C(CCl)OCCOCCO,2.375,tdc
CC(C)Nc1ccccc1,2.383,tdc
CCOC(C)C#N,1.54,tdc
CCOP(=O)(OCC)N(C)c1ccccc1,3.773,tdc
CN(C)C(=O)n1c(Br)nc(Br)c1Br,3.876,tdc
CC(O)COc1ccccc1,1.731,tdc
Cc1cnc(C)c(C)n1,2.181,tdc
CCCCOC(=O)COC(=O)COc1ccc(Cl)cc1Cl,2.777,tdc
O=C(Oc1cc(C(=O)Oc2cc(C(=O)OC3C(OC(=O)c4cc(O)c(O)c(O)c4)CC(O)(C(=O)O)CC3OC(=O)c3cc(O)c(O)c(O)c3)cc(O)c2O)cc(O)c1O)c1cc(O)c(O)c(O)c1,2.411,tdc
CCC(C)(O)Cc1ccccc1,1.6130000000000002,tdc
CCCCCCCCc1ccc(-c2ccc(C#N)cc2)cc1,2.122,tdc
CCOC(=O)C1CC(=O)C(=C(O)C2CC2)C(=O)C1,1.753,tdc
CCOC(=O)NNc1nncc2ccccc12,2.864,tdc
CCO[Si](OCC)(OCC)c1ccccc1,1.931,tdc
CCOP(=O)(SC(C)CC)SC(C)CC,3.863,tdc
COC=CC=C(C#N)C#N,2.827,tdc
FC(F)(F)c1nc2c(Br)c(Cl)c(Br)c(Cl)c2[nH]1,5.08,tdc
CC(Oc1ccc(Oc2nc3ccc(Cl)cc3o2)cc1)C(=O)O,2.151,tdc
Cc1cc(Cl)ccc1OCC(=O)Nc1ccccc1,1.787,tdc
CN(C)C1c2ccccc2NC(=O)c2ccccc21,2.101,tdc
FC(F)(F)c1nc2c(I)cc(I)cc2[nH]1,4.164,tdc
CC(C)CC(C)Nc1ccc(Nc2ccccc2)cc1,1.875,tdc
Cc1c(Cl)ccc(C(C)c2ccccc2)c1C,2.061,tdc
CN(C)C(=S)c1ccc2c(c1)OCO2,3.423,tdc
O=[N+]([O-])c1c(Br)ccc2[nH]c(C(F)(F)F)nc12,4.36,tdc
CC(c1ccccc1)c1ccccc1CCl,1.6909999999999998,tdc
CC(=C(CCO)SSCC1CCCO1)N(C=O)Cc1cnc(C)nc1N,2.258,tdc
CCOC(=O)C(=O)NP(=O)(OC)SC,2.6830000000000003,tdc
FC(F)(F)c1nc2c(Cl)c(Br)c(Br)c(Cl)c2[nH]1,5.08,tdc
CCCN(CCC)C(=O)SCc1ccccc1,2.14,tdc
O=P(CC(Br)CCl)(OC(CCl)CBr)OC(CCl)CBr,2.7060000000000004,tdc
FC(F)(F)c1nc2c(Br)c(Br)c(Cl)c(Br)c2[nH]1,4.74,tdc
COP(=O)(OC)C(O)(C(F)F)C(F)F,4.426,tdc
COP(=O)(OC)OC(=C(Cl)Br)c1ccc(Cl)cc1Cl,3.584,tdc
C=C(F)C(=O)OCC(F)(F)C(F)F,3.532,tdc
OCCCC(O)CO,1.188,tdc
CC(C)(C)c1ccc(CSc2cnn(C(C)(C)C)c(=O)c2Cl)cc1,2.806,tdc
CCn1cc(C(=O)O)c(=O)c2cc3c(cc21)OCO3,2.697,tdc
CCOC(=N)c1sc2ccccc2c1O,1.743,tdc
O=C(O)CCCCCCCl,1.961,tdc
CC(C)CC(CCN(C(C)C)C(C)C)(C(N)=O)c1ccccn1,2.463,tdc
Cc1c[nH]cn1,2.039,tdc
Cc1cc(C)n(CCO)c(=O)n1,1.646,tdc
CCOC(C1=NCC(C)(C)N1)c1ccccc1,2.659,tdc
CC1(CCl)COC1,2.032,tdc
CCC(C)(CC)C(=O)OCC(C)C,2.662,tdc
CCOC(=O)C=Cc1ccc2c(c1)OCO2,2.366,tdc
COc1ccc(C(Oc2ccccc2)C2=NCCCN2)cc1F,2.497,tdc
O=c1[nH]c2cc(Br)ccc2o1,2.309,tdc
CCC12COP(OC1)OC2,4.2860000000000005,tdc
COc1ccc(C(Oc2ccccc2)C2=NCCCN2)cc1,2.472,tdc
O=c1[nH]nc2n1-c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1OC2,1.879,tdc
CC1(C)CC(=O)CC(C)(C)N1,2.004,tdc
CCc1cc(=O)c2ccccc2o1,2.095,tdc
O=S(=O)(CCCl)COCS(=O)(=O)CCCl,3.2510000000000003,tdc
COC(=O)Nc1nc2cc(Oc3ccc4[nH]c(NC(=O)OC)nc4c3)ccc2[nH]1,3.297,tdc
CC(C)(C(N)=O)c1ccccc1,1.995,tdc
CCCCCCCCCCCC(=O)OC1=C(c2c(C)cc(C)cc2C)C(=O)c2ccccc21,1.672,tdc
CCn1c(C)cc(=NC(=O)c2ccccc2O)n1-c1ccccc1,2.415,tdc
CS(=O)(=O)c1ccc(O)cc1,1.736,tdc
Cc1cccc2c1C(=O)C(c1c(Cl)cccc1Cl)C2=O,2.8160000000000003,tdc
CCC(C)C1CCCCC1=O,1.808,tdc
CCCn1c(C)cc(=NC(=O)c2ccccc2O)n1-c1ccccc1,2.508,tdc
CN(C)c1ccc(C=Cc2ccccc2)cc1,3.65,tdc
c1ccc(C(c2ccccc2)N2CCNCC2)cc1,2.7030000000000003,tdc
CCCCn1c(C)cc(=NC(=O)c2ccccc2O)n1-c1ccccc1,2.589,tdc
CCCSP(=O)(OCC)SCn1c(=O)oc2cc(Cl)cnc21,2.583,tdc
O=S(C(Cl)C(Cl)Cl)C(Cl)C(Cl)Cl,3.62,tdc
CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,2.573,tdc
CCCCCCC(C)=CC#N,1.944,tdc
Cn1ccc(=NC(=O)c2ccccc2O)n1-c1ccccc1,2.415,tdc
CN1CCCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,2.8080000000000003,tdc
CC(CN(C)C)C(C)(O)Cc1ccc(Cl)cc1,2.504,tdc
CC(=Cc1ccccc1)CNN=C(C)C(=O)O,2.533,tdc
Cc1ccc(=O)n(-c2ccccc2)c1,2.155,tdc
O=C(CCCCC(=O)OC1CCCCC1)OC1CCCCC1,1.288,tdc
CC(C)c1cccc(C(C)(C)O)c1,1.473,tdc
Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)O)O2,1.765,tdc
CCCC(=O)c1ccc2c(c1)N(CCCN1CCOCC1)c1ccccc1S2,2.0540000000000003,tdc
NC(Cc1ccc(Oc2ccc(N(CCCl)CCCl)cc2)cc1)C(=O)O,2.807,tdc
C=C(C)C(=O)OCCO,1.411,tdc
Cc1cc2[nH]c(C(F)(F)F)nc2cc1Cl,3.63,tdc
CCCC(C)CCOC(=O)c1ccccc1C(=O)OCCC(C)CCC,1.009,tdc
COC(=O)c1c(C(F)F)nc(C(F)(F)F)c(C(=O)OC)c1CC(C)C,2.415,tdc
CCCCC(=O)OCC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,3.18,tdc
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,1.966,tdc
CCS(=O)Cc1ccccc1OC(=O)NC,3.2060000000000004,tdc
CC(C)(Oc1ccc(Cl)cc1)C(=O)OCCCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,1.808,tdc
Cc1ccn(C(N)=O)n1,2.056,tdc
CCS(=O)(=O)Cc1ccccc1OC(=O)NC,2.7060000000000004,tdc
COc1ccccc1NC(=O)CNC(=O)Cc1ccc(C(=O)c2ccc(C)cc2)n1C,2.432,tdc
CC(=O)CC1OCC(CCl)O1,3.173,tdc
CN(C)CCC=C1c2ccccc2CCc2sccc21,2.607,tdc
Cc1ccc(C(=O)c2ccc(CC(=O)NCC(=O)Nc3cccc(C)c3C)n2C)cc1,2.507,tdc
N#Cc1ccc(N)cc1,2.6210000000000004,tdc
CC(C=O)=Cc1ccco1,1.988,tdc
CCCCC=CCCCCCCOC(C)=O,1.227,tdc
O=[N+]([O-])c1ccccc1C1OCC(CCl)O1,3.574,tdc
COc1ccc(OC)c(NC(=O)CNC(=O)Cc2ccc(C(=O)c3ccc(C)cc3)n2C)c1,2.485,tdc
