index,smiles
247317,CCOC(=O)c1ccc2[nH]c3c(c2c1)CCCC3
247318,Cn1c(=O)c(=O)n(C)c2cc(S(=O)(=O)N3CCC(Cc4ccccc4)CC3)ccc21
247319,CC(C)=C1C2CCC1C1C(=O)N(c3nc(-c4ccc(F)cc4)c(C)s3)C(=O)C21
247320,CCOC(=O)c1c(NC(=O)COC(=O)c2ccc(NC(=O)CC#N)cc2)sc(C(=O)NC)c1C
247321,COc1cc(C2(c3ccc(O)c(OC)c3)C(=O)N(C)c3ccc(C)cc32)ccc1O
247322,Cc1cc(N2CCC(C)CC2)nc(-n2nc(C)cc2C)n1
247323,CC(=C/C(=O)[O-])/C=C/c1ccco1
247324,O=C(OCC(=O)N1CCCC1=O)c1cc(S(=O)(=O)N2CCOCC2)ccc1F
247325,Cc1cc(C)c2nc(NNC(=O)c3cc(-c4cccs4)nc4ccccc34)sc2c1
247326,Cn1ncc([N+](=O)[O-])c1C(=O)Nc1nc2ccccc2n1CCN1CCCCC1
247327,CC(/C=C1\SC(=S)N(NC(=O)c2ccccc2C)C1=O)=C\c1ccccc1
247328,N#CC1=C(N)C(C#N)(C#N)C(c2cccnc2)C2CC(c3ccccc3)CC=C12
247329,CCOC(=O)COc1ccsc1C(=O)OC
247330,COc1ccc(/C=C2\SC(=O)N(CCC(=O)N3CCN(C)CC3)C2=O)cc1
247331,O=C(CCN1CCCC1)Nc1ccccc1
247332,O=C(Nc1ccc(NC(=O)c2cccs2)cc1)c1ccco1
247333,COc1cc(/C=C2/SC(=S)N(c3c(C)n(C)n(-c4ccccc4)c3=O)C2=O)ccc1O
247334,O=S(=O)(O)CCN1CCOCC1
247335,Cn1cc(Cl)c(-c2n[nH]c(=S)n2C2CCCCC2)n1
247336,CCC1(C(=O)OC)NC(c2cccc(F)c2)C2C(=O)N(C)C(=O)C21
247337,CC(=O)N1N=C(c2cccnc2)OC1c1ccc(C(C)C)cc1
247338,CC(NCCOc1ccccc1F)C(=O)Nc1ccc(S(N)(=O)=O)cc1
247339,N#CC(C(=O)OC1CCCCC1)c1nc2ccccc2nc1N1CCOCC1
247340,CCCCn1c(N)c(N(CCOC)C(=O)c2ccc(Br)o2)c(=O)[nH]c1=O
247341,COc1ccc(CNC(=O)Cn2nc(C(F)(F)F)cc2C)cc1
247342,CC1Cc2ccccc2N1C(=S)NC(=O)c1ccco1
247343,OCCCc1n[nH]c(=S)n1-c1ccccc1
247344,COc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1OC
247345,O=C(NC(=S)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)c1ccc(Br)o1
247346,Cc1ccccc1C(=O)O/N=C(\N)c1cccc([N+](=O)[O-])c1
247347,Cc1cc(-c2n[nH]c(=S)n2Cc2ccco2)nn1C
247348,COc1ccc(CNC(=O)CS(=O)Cc2nc(-c3ccc(OC)c(OC)c3)oc2C)cc1
247349,O=C(C1=C(O)C(=O)N(CCc2ccccc2)C1c1ccncc1)c1cc2ccccc2o1
247350,Cn1cnc2cc(NC(=O)c3ccc(Cl)cc3)ccc21
247351,Cc1ccccc1Cn1cnc2ccccc2c1=O
247352,CC(=O)Nc1ccc(S(=O)(=O)c2c(N)n(CCN3CCOCC3)c3nc4ccccc4nc23)cc1
247353,COC(=O)CC1=NN(c2nc(C)cc(C)n2)C(=O)C1
247354,COc1ccc(-n2nc([N+](=O)[O-])c(=NCCCN3CCCC3=O)n2O)cc1
247355,O=C(NC1=NCCCCC1)c1cccc2ccccc12
247356,COc1ccc(N2CC(C(=O)NCc3cccnc3)CC2=O)cc1
247357,NS(=O)(=O)c1cccc(NC(=O)Nc2ccc(Cl)cc2)c1
247358,Cc1ccccc1-n1nc2c(c1NC(=O)c1cccs1)CS(=O)(=O)C2
247359,O=C1CCN(Cc2ccccc2)CCN1[C@H](CSc1ccccc1)Cc1ccccc1
247360,Cc1cc(C)c(OCC(=O)N2CC=C(c3ccccc3)CC2)c(C)c1
247361,CSc1sc(C(=O)NNC(=O)c2ccc(Cl)cc2)c2c1C=CCC2
247362,COc1ccc(NC(=O)CSc2nc3[nH]c(=O)cc(O)c3s2)cc1OC
247363,O=C(CC1C(=O)NCCN1Cc1c(F)cccc1Cl)NCCCN1CCCC1=O
247364,Cc1ccc(NC(=O)COC(=O)c2ccc3c(c2)NC(=O)C2CCCN32)cc1
247365,CS(=O)(=O)c1ccc2nc(NC(=O)C3C4C=CC(C4)C3C(=O)O)sc2c1
247366,CCOC(=O)/C(C#N)=C/c1cc(C)n(-c2ccc(Br)cc2)c1C
247367,CCCOc1ccc(CSC(=N)N)cc1C(=O)OC
247368,Nc1ncncc1-c1ccc2ccccc2c1
247369,COc1ccc(OC)c(C(=O)c2ccc(C(=O)O)cc2)c1
247370,Cc1nn2c(NCCN(C)C)c3c(nc2c1-c1ccccc1)CCCC3
247371,COc1ccc(S(=O)(=O)N2CCN(CC(=O)Nc3sccc3C(N)=O)CC2)cc1OC
247372,Cc1oc2c(C)c(O)ccc2c(=O)c1-c1cnn(-c2ccccc2)c1
247373,COc1ccc(CNC(=O)C2C3C=CC4(CN(Cc5cccnc5)C(=O)C24)O3)cc1
247374,O=C(NCCNCc1ccccn1)c1ccco1
247375,CC(C)CN(C(=O)C1CCCCC1)C1CCS(=O)(=O)C1
247376,CCC(c1nnnn1Cc1ccc(F)cc1)N1CCN(C2CCCCC2)CC1
247377,C=CCn1c(SCC(=O)O)nc2sc(CC)cc2c1=O
247378,N#CC1(Nc2ccccc2)CCN(Cc2ccccc2)CC1
247379,O=C(CCc1c[nH]c2ccccc12)Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1
247380,CCOC(=O)c1c(C)[nH]c(C(=O)OCC(=O)N2CCc3ccccc32)c1C
247381,CCOC(=O)C1(Cc2cccc(F)c2)CCN(CC(O)CO)CC1
247382,CSCC[C@H](NC(=O)NCCc1ccc(F)cc1)C(=O)O
247383,CCCCc1ccc(S(=O)(=O)NCCc2ccncc2)cc1
247384,O=S(=O)(NC(=NC1CCCCC1)c1ccccc1)c1ccccc1
247385,Nn1c(SCC(=O)N2CCOCC2)nnc1-c1ccco1
247386,CC(C)Cn1c(/C=C/c2ccccc2)nc2ccccc21
247387,O=C1CCc2cc(S(=O)(=O)NC3CCCCC3)ccc2N1
247388,COc1ccc(N2CCN(C(c3cccc(OC)c3OC)c3nnnn3C3CCCC3)CC2)cc1
247389,COc1ccccc1N(CC(=O)NCC1CCCO1)C(=O)CCC(=O)Nc1nccs1
247390,CN(CC(=O)Nc1ccc(Cl)c(C(F)(F)F)c1)C(=O)Cn1cc([N+](=O)[O-])ccc1=O
247391,CCc1nnc(NC(=O)c2ccc(S(=O)(=O)N(CCOC)CCOC)cc2)o1
247392,COc1cccc(N/N=C(\C#N)S(=O)(=O)C(C)(C)C)c1
247393,Cc1ccc(S(=O)(=O)NC(=O)Nc2cc(C)ccc2F)cc1
247394,COC(=O)CN1C(=O)C2(C(C#N)=C(N)Oc3ccccc32)C2=C1CC(C)(C)CC2=O
247395,O=C(COc1cc2oc(=O)cc(-c3ccccc3)c2cc1Cl)NCc1ccccn1
247396,Cc1cccc(N(Cc2ccccc2)C(=O)c2ccccc2F)c1
247397,CN(Cc1ccccc1)c1nc(-c2cccc([N+](=O)[O-])c2)nc2ccccc12
247398,OC[C@H]1O[C@H](OC[C@H]2OC(O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
247399,COc1ccc(C(=O)Nc2nc(C)c(C(C)=O)s2)cc1S(=O)(=O)N1CCOCC1
247400,CCc1c(C)sc(NC(=O)CSc2nc3c(c(C(F)(F)F)n2)CCc2ccccc2-3)c1C#N
247401,COc1cc(/C=C/C(=O)O)cc(S(=O)(=O)N2CCc3ccccc32)c1OC
247402,Cc1cc(C)c(S(=O)(=O)Nc2ccccn2)c(C)c1
247403,COc1ccc(-n2nnnc2SCc2nc3ccccc3s2)cc1
247404,CN(C(=O)c1cccc(Nc2ccc(-c3ccc4c(c3)OCCO4)nn2)c1)C1CCCCC1
247405,CC(C)NCC(O)c1ccc2ccccc2c1
247406,Cc1n(CC(O)COCc2ccccc2)c2ccccc2[n+]1C
247407,CCn1c(SCC(=O)NC2(C#N)CCCCC2)nc2ccccc2c1=O
247408,Cc1oc(-c2ccc(Cl)cc2)cc1-c1nn2c(-c3ccoc3C)nnc2s1
247409,CC(C)(C)c1nc(N2CCN(C(=O)c3ccco3)CC2)c2nnn(Cc3ccccc3Cl)c2n1
247410,CCCc1nnc(SCC(=O)N2CCOCC2)n1C
247411,COc1cc(OC)cc(C(=O)NNC(=S)NC(=O)c2cccnc2)c1
247412,O=c1oc2ccccc2c(Nc2ccc3ncccc3c2)c1[N+](=O)[O-]
247413,CCn1nc(C(=O)Nc2ccc(S(=O)(=O)Nc3ncccn3)cc2)c2ccccc2c1=O
247414,CCOc1cc(N2CCOCC2)c(OCC)cc1NC1=NCCCCC1
247415,CCCN(Cc1nnc(-c2ccccc2Cl)o1)C(=O)c1oc2ccccc2c1C
247416,CC1CCCN(S(=O)(=O)c2ccccc2[N+](=O)[O-])C1
247417,Cc1cccc(C)c1NC(=O)CSc1nnc(NC(=O)CN2CCOCC2)s1
247418,CN=C(N)NCCC[C@H](N)C(=O)O
247419,CCOC(=O)c1nnn(-c2nonc2-n2cccc2)c1CN1CCCCC1
247420,C=CCOc1c(Br)cc(CNn2c(C)n[nH]c2=S)cc1OCC
247421,CN1C(=O)/C(=C/c2ccc(OCc3ccc(C(=O)O)cc3)c(Cl)c2)NC1=S
247422,CCOC(=O)c1c(NC(=O)CSc2nnc(CNc3ccc(Cl)cc3)o2)sc(C)c1C
247423,Cc1cc(N2CCOCC2)ncc1[N+](=O)[O-]
247424,COc1ccc(OC)c(CCNC(=O)Cn2ccc3cc(S(=O)(=O)N4CCCC4)ccc32)c1
247425,COc1cccc(NC(=O)c2cc(-c3ccc(OC)cc3OC)nc3ccccc23)c1
247426,CC(=O)N/C(=C\c1ccc(Br)s1)C(=O)O
247427,COC(=O)N1C(=O)[C@](c2ccsc2)(C(C)C)N1C(=O)OC
247428,CCCCNC(=O)CCCn1c(=S)[nH]c2cc3c(cc2c1=O)OCO3
247429,Cc1ccc(NC(=O)CSc2nnc(-c3ccncc3)o2)cc1C
247430,CC(CCc1ccccc1)NC(=O)c1ccc(NC(=O)c2ccc(Cl)cc2Cl)cc1
247431,CN(CCc1ccccc1)Cc1nc(-c2cnccn2)no1
247432,O=C(CSc1nnc2ccc(-c3ccccn3)nn12)NCCc1ccccc1
247433,CC1=C(C(=O)OCC(C)C)C(c2ccc(F)cc2)NC(=O)N1
247434,Cc1cc(OCC(=O)OCC(=O)Nc2ccc(Cl)cn2)ccc1Cl
247435,O=C(Nc1ccccc1)/C(=C\c1ccc2c(c1)OCO2)NC(=O)c1ccco1
247436,CCOC(=O)Cn1cc(C(=O)C(C)(C)C)c2ccccc21
247437,COc1cccc(OC)c1C(=O)N1CCN(Cc2ccncc2)CC1
247438,CCOC(=O)C(CC(=O)Nc1nc(C(C)=O)c(C)s1)C(C)c1ccccc1
247439,CC(CCc1ccccc1)NC(=O)COC(=O)c1cccs1
247440,CCOC(=O)[C@@H]1[C@H]2COc3ccc(Br)cc3[C@@H]2N2C(=O)N(c3ccccc3)C(=O)[C@]12C
247441,CC(NS(=O)(=O)c1ccc(Br)s1)c1ccccc1
247442,CC1CCCCC1NC(=O)COC(=O)Cc1ccc(Cl)cc1
247443,Cc1occc1C(=O)Nc1cc(=O)n(C)c(=O)n1C
247444,CCc1ccc(C(=O)NNC(=O)c2ccc(=O)n(C)n2)cc1
247445,CC(C)C(c1nnnn1C(C)(C)C)N1CCC(Cc2ccccc2)CC1
247446,Cc1ccnc(NC(=O)C(C)N2C(=O)c3ccccc3S2(=O)=O)c1
247447,C/C(=N\NC(=O)c1cc(-c2ccc(Br)s2)[nH]n1)c1ccncc1
247448,O=[N+]([O-])c1cc(-c2nnc(Nc3ccc(O)cc3)c3ccccc23)ccc1N1CCOCC1
247449,CCOc1ccc(NC(=O)CN(C)CC(=O)Nc2ccc(Br)cc2F)cc1OCC
247450,O=C(NCCCN1CCOCC1)c1cc(-c2ccc(Br)cc2)nc2ccccc12
247451,COc1ccc(/C(C)=N/OCC(=O)N=Nc2c(O)[nH]c3ccccc23)cc1
247452,COc1cccc(NC(=O)CN(C)C(=O)COc2ccc3ccccc3c2)c1
247453,CCCCCCCCCCSc1n[nH]c(N)n1
247454,COc1ccc(NC(=O)CSc2nnc(N)n2CC(=O)Nc2ccc(OC)cc2)cc1
247455,O=C1/C(=C/c2cccnc2)SC(=S)N1CCc1ccccc1
247456,CCN1CCCC1CNC(=O)c1cc2c(=O)n(C)c3ccccc3c2n1C
247457,Cc1nn(-c2ccccc2)c(C)c1NC(=O)COC(=O)C1CC(=O)N(CCc2ccccc2)C1
247458,OCC[C@@H]1C[C@@H](O)[C@H](O)[C@]2(CCc3ccccc3O2)O1
247459,Cc1c(NC(=O)Cn2nc(C(=O)O)c3ccccc3c2=O)c(=O)n(-c2ccccc2)n1C
247460,O=c1oc2ccccc2c(NC2CCCCC2)c1NS(=O)(=O)c1ccc(Cl)cc1
247461,COc1ccc(-n2c(SCC(=O)Nc3ccc(NC(C)=O)cc3)nc3ccccc3c2=O)cc1
247462,CC(C)(SC(=S)N1CCOCC1)C(=O)O
247463,CCCC12CN(C(=O)c3ccc(OC)cc3)CC(C)(CN(C(=O)c3ccc(OC)cc3)C1)C2=O
247464,CN(C)S(=O)(=O)c1ccc(C(=O)Nc2ccc(CN3CCCC3)cc2)cc1
247465,O=C(O)CC(NC(=O)C12CC3CC(CC(C3)C1)C2)c1cc([N+](=O)[O-])ccc1Cl
247466,CCC1CCc2sc(C(=O)N(C)CC(=O)Nc3ccc(N4CCOCC4)cc3)cc2C1
247467,O=C(O)c1cccc(-n2c(/C=C/c3ccccc3)nc3ccccc3c2=O)c1
247468,O=C(Cc1n[nH]c(=O)c2ccccc12)NCc1ccccc1
247469,COC(=O)c1sc(-c2ccccc2)cc1NC(=O)c1ccc(OC)cc1
247470,CCOc1ccc2nc(NC(=O)CS(=O)(=O)c3ccc(C)cc3)sc2c1
247471,O=c1[nH]c(O)c(C=Nc2ccc(Cl)c(C(F)(F)F)c2)c(=O)[nH]1
247472,CC1=Nc2cc(C(=O)N3CCC4(CC3)OCCO4)ccc2Sc2ccc(Cl)cc21
247473,CCc1cc(C(=O)N/N=C/c2ccc(OC)cc2)c2ccccc2n1
247474,Cc1cc(C)cc(NC(=O)CCc2ccc(C)o2)c1
247475,Cc1nc(NC(C)C(=O)O)c2nc(C)oc2n1
247476,CCOc1ccccc1Nc1nnc(SC(C)C(=O)Nc2nc(-c3ccccc3)cs2)s1
247477,O=C(CN(CCc1ccccc1)C(=O)c1csnn1)NCc1ccc(F)cc1
247478,COc1ccccc1/C=C1/C(=O)N(c2cc(C)cc(C)c2)C(c2cccc([N+](=O)[O-])c2)S1(=O)=O
247479,COc1ccc(CCNC(=O)CN2CCN(c3cccc(Cl)c3)CC2)cc1OC
247480,O=C(O)/C=C\c1cccc(-n2nnnc2SCc2ccccc2F)c1
247481,CC1CCCN(c2oc(-c3cccc4ccccc34)nc2C#N)C1
247482,Cc1ccc(C(=O)NC(=S)NCc2ccccc2)cc1Br
247483,N#C/C(=C\c1ccc[nH]1)C(=O)Nc1ccccc1[N+](=O)[O-]
247484,CCN(Cc1nc2cc(Cl)ccc2c(=O)[nH]1)C(=O)c1nn(C)c(=O)c2ccccc12
247485,O=[N+]([O-])c1ccc(CCn2ccnc2)cc1
247486,Cc1ccc(NC2CC(C)NC(=S)N2)cc1
247487,COCCOc1cc(-n2ccnc2SC)c(Cl)cc1Cl
247488,COCc1ccc(CN2CCCC(CO)(Cc3ccccc3C)C2)o1
247489,Cc1cc(NC(=O)Cn2cc(C(F)(F)F)cc(Cl)c2=O)no1
247490,CC1CCN(C(=O)c2[nH]cnc2C(=O)N[C@@H](Cc2ccccc2)C(=O)OC(C)(C)C)CC1
247491,Cc1ccc(S(=O)(=O)c2cc(OC(=O)c3ccco3)ccc2OC(=O)c2ccco2)cc1
247492,CCn1cc(C(=O)N2CC(C)CC(C)C2)c(=O)c2cc(S(=O)(=O)N3CCCC3)ccc21
247493,NS(=O)(=O)c1ccc(Nc2nc(-c3ccc(F)cc3)cs2)cc1
247494,c1ccc(CNc2nc3ccccc3n2CCN2CCOCC2)nc1
247495,COc1ccc(C(CNC(=O)C(=O)Nc2ccc3c(c2)OCO3)N2CCN(C)CC2)cc1
247496,COc1ccccc1OCC(=O)NCC(C)NC(=O)COc1ccccc1OC
247497,Cc1ccc(CNC(=O)c2nnn(-c3cccc(C)c3)c2N)cc1
247498,CCN(CC)CCCN1C=C2C(=O)C(C)(OC(=O)C3CCCC3)C(=O)C(c3ccccc3)=C2C=C1CCCC(=O)OC
247499,CN(CCC1CCOCC1)C(=O)C1CCC(=O)N(CCc2cccc(F)c2)C1
247500,O=C1CC(C(=O)O)(c2ccccc2)c2cccc(F)c21
247501,Cc1ccc(OCC(=O)NCCCNC(=O)c2cccnc2)cc1
247502,CSCC(C)N1CCC(n2nccc2NC(=O)c2ccc3c(c2)OCO3)CC1
247503,CCSc1nnc(NC(=O)c2nn(C(C)C)c(=O)c3ccccc23)s1
247504,COC(=O)COc1ccc(/C=C2/SC(=O)N(CC(=O)N3CCCC3)C2=O)cc1Br
247505,C[C@H](NC(=O)CCC(=O)N1C[C@H]2C[C@H](C1)c1cccc(=O)n1C2)c1ccccc1
247506,CC(=O)NCc1nc2ccccc2n1C(C)C
247507,COc1ccc(N2CCN(C(=O)CN3C(=O)c4ccccc4S3(=O)=O)CC2)cc1
247508,CNc1nc(Nc2ccc(Br)cc2)nc(N)c1[N+](=O)[O-]
247509,O=C1c2ccccc2NC(c2cccc(O)c2)N1O
247510,CCC(=O)Nc1ccc(NC(=S)NC(=O)Cc2ccccc2)cc1
247511,CCc1cccc(C)c1NC(=O)CN1CCN(S(=O)(=O)c2ccc(C(C)(C)C)cc2)CC1
247512,O=C(N/N=C/c1cccc(F)c1)c1c(O)c2ccccc2[nH]c1=O
247513,COc1ccc(Br)cc1CNC(=O)C1CCCN(c2nc3ccccc3o2)C1
247514,COc1cc2c(cc1OC)CN(C(=O)c1cc(S(=O)(=O)N3CCOCC3)ccc1C)CC2
247515,CC(OC(=O)COc1ccccc1)C(=O)NC1CCCC1
247516,CC(C)c1cc(C(=O)Nc2cc(Cl)ccc2O)no1
247517,C=CCNc1nc2ccccc2nc1NS(=O)(=O)c1cccc(C)c1
247518,COc1ccc(Cl)cc1NC(=O)NCc1ccco1
247519,Cc1ccc(S(=O)(=O)N/N=C2/CC(=O)CC(C)(C)C2)cc1[N+](=O)[O-]
247520,N#Cc1cnc(SCC(=O)N2CCCCC2)nc1N
247521,Cc1ccc(S(=O)(=O)CCc2nc3ccccc3s2)cc1C
247522,CCOc1ccccc1NC1=C(Cl)C(=O)N(Cc2ccccc2)C1=O
247523,COCCN(C(=O)Cc1cccs1)C(C(=O)NC1CCCC1)c1cc(OC)c(OC)c(OC)c1
247524,CC1SCCN1S(=O)(=O)c1ccc2ccccc2c1
247525,COCCN(C(=O)C1CC1)c1nnc(-c2ccc(C)cc2)s1
247526,O=C(NCc1cccs1)C1CC(=O)N(c2ccc(Cl)cc2)C1
247527,COc1ccc(CNC(=O)c2ccc3c(c2)NC(=O)C(C)S3)cc1
247528,CCc1ccccc1OCCCCCNCCO
247529,N/C(=N\OC(=O)c1ccco1)c1cccnc1
247530,COc1ccc(N/C=C/C(=C(C#N)C#N)N(C)C)cc1
247531,CN(Cc1ccccc1)C(=O)COC(=O)c1ccc(=O)n(Cc2ccccc2)n1
247532,COc1cc(Cl)c(C)cc1NC(=O)c1cccc(OC)c1OC
247533,CC(=O)C1=C(C)OC(N)=C(C#N)C1c1cc([N+](=O)[O-])ccc1Cl
247534,O=C(NCn1cnccc1=O)c1ccccc1
247535,COc1ccc(C2CC(c3ccc(C)cc3)=NN2C(=O)CCC(=O)O)cc1OC
247536,CCN(CC1CCCN(CCc2cccc(F)c2)C1)C(=O)c1cc2ccccc2o1
247537,C1=C(c2ccccc2)CCNC1
247538,COc1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc2c(c1OC)-c1ccc(SC)c(=O)cc1C(NC(C)=O)CC2
247539,Nc1nc(N2CCOCC2)nc2ccccc12
247540,CN(C)N1C(N)=C(C#N)C(c2ccc(Br)cc2)C2=C1CC(C)(C)CC2=O
247541,CC(NC(=O)c1ccccc1N)c1ccccc1
247542,O=C(NCCc1ccccc1)C(=O)NCC(c1ccco1)N1CCOCC1
247543,CCOc1cc(/C=C(\C#N)C(=O)Nc2cccc(C(=O)O)c2)ccc1OCc1ccc(Br)cc1
247544,Cc1ccc(C)c(NC(=O)COC(=O)c2cccc(S(=O)(=O)N3CCCCC3)c2)c1
247545,COC(=O)CSc1nnc(C2COc3ccccc3O2)n1-c1ccccc1
247546,O=C(COc1ccc2ccccc2c1)Nc1ccc2c3c(cccc13)CC2
247547,O=C(CSc1nnc(NC2CCCCC2)s1)Nc1ccc2c(c1)C(=O)c1ccccc1C2=O
247548,CN1CCN(Cc2c(C#N)c3ccccc3n2C)CC1
247549,CCOc1ccc(C2N(c3ccc(Cl)cc3)C(=O)C3CCCN32)cc1OC
247550,CN(C(=O)CC1C(=O)NCCN1Cc1ccccc1F)C1CCOCC1
247551,O=C(OCc1cnc(Cl)s1)c1cccs1
247552,CCCCN(C)C(=O)c1coc(=O)c2ccccc12
247553,Cc1nc(COc2cccc(Cl)c2)sc1C(=O)/C=C/N(C)C
247554,CC(=O)N1c2ccc(S(=O)(=O)NCCC(=O)N3CCC(C)CC3)cc2CC1C
247555,O=C(O)c1cc(-c2ccc(/C=C3\NC(=O)N(c4ccccc4)C3=O)o2)ccc1Cl
247556,CCSc1nnc(NC(=O)c2ccc(C)cc2)s1
247557,CS(=O)(=O)Cc1ccc(C(=O)NC2CCCc3ccccc32)cc1
247558,CCOc1ccc(Oc2nc(NCC(C)C)nc(N(C)C)n2)nn1
247559,CCOC(=O)c1c(C)nc(C(Cl)(Cl)Cl)nc1N
247560,CCOC(=O)Cc1csc(NC(=O)c2cc(C)c(C)s2)n1
247561,CN1CCN(S(=O)(=O)c2cccc(C(=O)NCCOc3ccccc3)c2)CC1
247562,COc1cccc2sc3ccc(NCCC4CCCN4C)cc3c(=O)c12
247563,COCCn1c(N)c(N(Cc2ccccc2)C(=O)c2ccc3ccccc3c2)c(=O)[nH]c1=O
247564,CC(=O)c1c(C)[nH]c(C(=O)OCC(=O)Nc2sc3c(c2C#N)CCCC3)c1C
247565,O=C(CN1CCc2ccccc2C1)NCC(=O)Nc1ccc(F)cc1
247566,O=C(NNC(=O)c1cc2cc(OC(F)(F)F)ccc2[nH]1)c1ccc(Cl)cc1
247567,COC(=O)CSC1=NS(=O)(=O)c2ccccc21
247568,COCCn1c(SC(C)C(=O)NC2CC2)nnc1-c1cccc(C)c1
247569,Cc1ccc(N(CC(=O)N2CC(=O)Nc3ccccc32)S(=O)(=O)c2ccc3c(c2)OCCO3)cc1
247570,CCN(C(=O)c1cc2c(=O)n3ccccc3nc2s1)C1CCCCC1
247571,CCOc1cc2[nH]c(=O)n(CCC(=O)N3CCN(c4ccccc4OC)CC3)c(=O)c2cc1OCC
247572,COc1nc(NC(C)C)nc(NC(C)C)n1
247573,COc1ccc(CNC(=O)C2CCCN2S(=O)(=O)c2ccc(S(=O)(=O)N(C)C)cc2)cc1
247574,CCCNC(=O)N[C@@H](Cc1ccccc1)C(=O)OC
247575,CCc1ccc(C2CC(c3cccc(Cl)c3)n3nc(N)nc3N2)cc1
247576,CN1C(=O)CC(Sc2ncccc2C(=O)O)C1=O
247577,Cc1cc(C#N)c2ccccc2n1
247578,N#Cc1ccc(C(=O)OCC(=O)Nc2cccc(S(=O)(=O)N3CCCCC3)c2)cc1
247579,Cn1nc(C(C)(C)C)c([N+](=O)[O-])c1C(=O)Nc1ccc(Br)cc1
247580,C=CC(=O)NN(C)c1ncc(C(F)(F)F)cc1Cl
247581,COC(=O)c1c(C(=O)OC)c(-c2ccccc2)n2c1CS(=O)(=O)C2
247582,COc1ccccc1C(=O)NC(=S)N1CCc2ccccc21
247583,CCSC1=NCCN1C(=O)c1c(-c2ccccc2Cl)noc1C
247584,O=C1CCCN1c1ccc(Br)cc1
247585,CC(=O)c1ccc(S(=O)(=O)N2CCC(NC(=O)c3ccccc3)CC2)cc1
247586,COC(C/C=C/C(=O)[C@@H](C)OCc1ccccc1)OC
247587,O=C(Cn1cc(S(=O)(=O)Cc2ccccc2F)c2ccccc21)N1CCOCC1
247588,O=C1CN(c2cc(Cl)cc(Cl)c2)C(=O)CN1/N=C/c1cccnc1
247589,COC(=O)CN1C(=O)C(O)(CC(=O)c2ccc(Br)cc2)c2ccccc21
247590,CCS(=O)(=O)c1ccc(O)c(NC(=O)Nc2ccccc2)c1
247591,COCCNC(=O)C1CC(c2ccc(C(F)(F)F)cc2)=NO1
247592,Cc1cc(C(=O)Nc2c(C)n(C)n(-c3ccccc3)c2=O)c2ccccc2n1
247593,NC(=O)CC[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)c2cc([N+](=O)[O-])cc(F)c2OCC[C@@H](C(N)=O)NC1=O
247594,CC(Sc1ncnc2sccc12)C(=O)Nc1ccc(C(N)=O)cc1
247595,O=[N+]([O-])c1ccc(CN2CCN(c3ccc4ccccc4n3)CC2)cc1
247596,CC1CCCCN1S(=O)(=O)c1cnc(Cl)c(Br)c1
247597,COC(=O)C1=C(C)N(c2ccc(C)cc2)/C(=C/c2ccc(CNC(=O)C(=O)Nc3ccccc3)o2)C1=O
247598,CC(C)c1ccc(NC(=O)C(c2ccccc2)N2CCOCC2)cc1
247599,Cc1cc(C)nc(N2CCC(C(=O)Nc3cccc(C(F)(F)F)c3)CC2)n1
247600,O=C(/C=C/c1ccccc1)NNC1=NS(=O)(=O)c2ccccc21
247601,COc1ccccc1C(=O)Nc1cccnc1
247602,COc1ccc(C2OC(=O)Cc3cc(OC)c(OC)cc32)cc1
247603,COc1ccc(CNCc2cc(Cl)ccc2O)cc1
247604,S=C1N(c2ccccc2)C(c2cccc3ccccc23)N2CCCN12
247605,COc1ccc(NC(=S)N(CCO)Cc2cc3c(C)cc(C)cc3[nH]c2=O)cc1
247606,O=C(Oc1ccc(F)cc1)c1cccnc1
247607,COC(=O)C1=C(c2cc3ccccc3o2)C[C@@H]2CC[C@H]1N2C(=O)NCc1ccccc1
247608,O=c1cc(N2CCN(c3ccccc3)CC2)[nH]c(=O)n1C1CCCCC1
247609,CCN=C(Nc1ccc2c(c1)OCO2)SC1CC(=O)N(c2ccccc2F)C1=O
247610,Cc1cc(N2C(=O)C3CCCN3C2c2cccc(Cl)c2)no1
247611,CCN(c1ccccc1)S(=O)(=O)c1cccc(C(=O)OCc2nc3sc(C)c(C)c3c(=O)[nH]2)c1
247612,Cc1ccccc1NC(=O)CSc1nc(Nc2ccccc2)nc(N2CCOCC2)n1
247613,CCOc1cc(CNc2ccc3c(c2)OCCO3)cc(Br)c1OC
247614,COc1cccc(N2C(=O)C3CCCN3C2c2ccc(F)cc2)c1
247615,CCOC(=O)NC(NS(=O)(=O)c1ccccc1)(C(=O)OCC)C(F)(F)F
247616,COc1ccc(/C=C/C(=O)OCC(=O)Nc2ccc(Cl)cn2)cc1
247617,Cc1cc(OCC(=O)Nc2nccs2)c2c(C)cc(=O)oc2c1
247618,COc1cc(C(=O)NCC(=O)N/N=C/c2ccc(-c3cccc([N+](=O)[O-])c3)o2)cc(OC)c1OC
